Name,EP,GP
Tastea,613,150
Holyfan mage,0,150
timi,0,150
Shuaishuaide,0,150
geejaa,0,150
Missyu,0,150
gegewu,0,150
Annie,0,150
Nxnmn,0,150
Sherry,0,150
Akilios,0,150
watanabe,0,150
gokugml,0,150
Lazymilk,0,150
Twinklemilk,0,150
Maodaa,0,150
sisilol,0,150
olddriver,7724,259
Smallwhite,0,150
Feidudu,7200,340
Carepp,5811,307
shurriken,0,150
Gannm/koka,0,150
Dundunbro,0,150
Shibo,0,150
skoll,0,150
wontcry,5138,225
swanhe,0,150
Mcxx,4177,399
chiu-houee,0,150
lvhejojo,0,150
wpgdasha,0,150
Maxiao,0,150
Rinki,0,150
xjojo,0,150
